problemName,vehicleFileID,numUAVs,UAVSpeedType,numTrucks,numCustomers,timestamp,ofv,totalTime,numUAVcust,numTruckCust,waitingTruck,waitingUAV
20191230T155255485975,102,1,maximum-range,-1,100, 2020-07-09 01:41:15,19740.20098,628.238587,18,82,1826.135372,2511.256972
20191230T155255485975,102,2,maximum-range,-1,100, 2020-07-09 01:51:45,18404.89853,424.781258,33,67,2916.712326,6491.688625
20191230T155255485975,102,3,maximum-range,-1,100, 2020-07-09 01:58:52,17663.18947,567.818418,50,50,4507.362522,9756.179162
20191230T155255485975,102,4,maximum-range,-1,100, 2020-07-09 02:08:23,17447.54524,689.035722,56,44,4920,11597.62803
20191230T155255485975,103,1,maximum-range,-1,100, 2020-07-09 02:19:55,19765.48307,601.590606,17,83,1668.690843,2502.471778
20191230T155255485975,103,2,maximum-range,-1,100, 2020-07-09 02:29:58,18284.77236,415.214014,35,65,3090.995579,6374.208247
20191230T155255485975,103,3,maximum-range,-1,100, 2020-07-09 02:36:56,17832.27881,628.44415,48,52,4402.806827,8697.944991
20191230T155255485975,103,4,maximum-range,-1,100, 2020-07-09 02:47:27,17551.64891,819.353032,50,50,4417.857093,14813.9136
20191230T155255485975,104,1,maximum-range,-1,100, 2020-07-09 03:01:10,19765.48307,611.752521,17,83,1668.690843,2502.471778
20191230T155255485975,104,2,maximum-range,-1,100, 2020-07-09 03:11:23,18284.77236,419.15973,35,65,3090.995579,6374.208247
20191230T155255485975,104,3,maximum-range,-1,100, 2020-07-09 03:18:24,17832.27881,636.629392,48,52,4402.806827,8697.944991
20191230T155255485975,104,4,maximum-range,-1,100, 2020-07-09 03:29:04,17551.64891,841.587683,50,50,4417.857093,14813.9136
20191230T164411574945,101,1,maximum-range,-1,100, 2020-07-09 03:43:09,21822.68609,404.454177,4,96,360,1223.301903
20191230T164411574945,101,2,maximum-range,-1,100, 2020-07-09 03:49:54,19799.01498,425.336011,22,78,2445.06271,3565.622842
20191230T164411574945,101,3,maximum-range,-1,100, 2020-07-09 03:57:01,18603.86904,515.348075,31,69,2810.459936,7069.243373
20191230T164411574945,101,4,maximum-range,-1,100, 2020-07-09 04:05:39,18023.15088,561.056891,46,54,4271.487954,9635.900487
20191230T164411574945,102,1,maximum-range,-1,100, 2020-07-09 04:15:03,20254.97429,624.921243,17,83,1712.242115,2762.293509
20191230T164411574945,102,2,maximum-range,-1,100, 2020-07-09 04:25:29,18489.73248,406.807593,35,65,3191.508686,5831.169827
20191230T164411574945,102,3,maximum-range,-1,100, 2020-07-09 04:32:18,17606.6618,541.857342,50,50,4561.522617,8611.377789
20191230T164411574945,102,4,maximum-range,-1,100, 2020-07-09 04:41:23,17334.87116,738.608943,56,44,5029.534615,17456.47564
20191230T164411574945,103,1,maximum-range,-1,100, 2020-07-09 04:53:45,20255.85566,613.681442,17,83,1713.123482,2838.23095
20191230T164411574945,103,2,maximum-range,-1,100, 2020-07-09 05:04:01,18417.49866,406.672629,34,66,3030,4689.737981
20191230T164411574945,103,3,maximum-range,-1,100, 2020-07-09 05:10:50,17555.29929,516.55074,49,51,4375.311637,10377.81809
20191230T164411574945,103,4,maximum-range,-1,100, 2020-07-09 05:19:29,17277.53884,723.579557,56,44,4983.042356,16541.09965
20191230T164411574945,104,1,maximum-range,-1,100, 2020-07-09 05:31:36,20255.85566,614.01085,17,83,1713.123482,2838.23095
20191230T164411574945,104,2,maximum-range,-1,100, 2020-07-09 05:41:52,18417.49866,434.103976,34,66,3030,4689.737981
20191230T164411574945,104,3,maximum-range,-1,100, 2020-07-09 05:49:08,17555.29929,536.195669,49,51,4375.311637,10377.81809
20191230T164411574945,104,4,maximum-range,-1,100, 2020-07-09 05:58:08,17277.53884,704.444399,56,44,4983.042356,16541.09965
20191230T164814918251,101,1,maximum-range,-1,100, 2020-07-09 06:09:55,21644.72478,454.930514,7,93,600,1214.451929
20191230T164814918251,101,2,maximum-range,-1,100, 2020-07-09 06:17:32,20331.34339,467.550056,14,86,1303.821685,2103.088537
20191230T164814918251,101,3,maximum-range,-1,100, 2020-07-09 06:25:21,19091.85462,518.869592,34,66,3402.887907,6223.698724
20191230T164814918251,101,4,maximum-range,-1,100, 2020-07-09 06:34:02,18043.34382,598.518271,51,49,5232.024109,11412.98669
20191230T164814918251,102,1,maximum-range,-1,100, 2020-07-09 06:44:04,20262.95308,639.53967,14,86,1230,882.181013
20191230T164814918251,102,2,maximum-range,-1,100, 2020-07-09 06:54:45,19018.26844,506.744359,33,67,3400.333393,5810.002787
20191230T164814918251,102,3,maximum-range,-1,100, 2020-07-09 07:03:14,17349.60299,532.085184,46,54,4187.243395,8398.077411
20191230T164814918251,102,4,maximum-range,-1,100, 2020-07-09 07:12:08,16851.95387,548.697537,60,40,5331.362583,14803.06315
20191230T164814918251,103,1,maximum-range,-1,100, 2020-07-09 07:21:20,20266.5864,637.164976,14,86,1233.633312,721.48232
20191230T164814918251,103,2,maximum-range,-1,100, 2020-07-09 07:31:59,18995.69902,523.303902,33,67,3407.763975,6015.988636
20191230T164814918251,103,3,maximum-range,-1,100, 2020-07-09 07:40:44,17436.82801,540.196978,50,50,4858.0796,10673.92449
20191230T164814918251,103,4,maximum-range,-1,100, 2020-07-09 07:49:48,16912.20053,589.78768,61,39,5511.030612,16168.02448
20191230T164814918251,104,1,maximum-range,-1,100, 2020-07-09 07:59:41,20266.5864,657.048323,14,86,1233.633312,721.48232
20191230T164814918251,104,2,maximum-range,-1,100, 2020-07-09 08:10:40,18995.69902,506.087274,33,67,3407.763975,6015.988636
20191230T164814918251,104,3,maximum-range,-1,100, 2020-07-09 08:19:08,17436.82801,540.155277,50,50,4858.0796,10673.92449
20191230T164814918251,104,4,maximum-range,-1,100, 2020-07-09 08:28:11,16912.20053,587.153713,61,39,5511.030612,16168.02448
20191230T160316717797,101,1,maximum-range,-1,100, 2020-07-09 08:38:01,21404.81554,398.744883,12,88,1719.120783,1631.686591
20191230T160316717797,101,2,maximum-range,-1,100, 2020-07-09 08:44:42,20049.81983,483.067057,14,86,1275.967271,2190.350577
20191230T160316717797,101,3,maximum-range,-1,100, 2020-07-09 08:52:47,19550.33686,503.15102,29,71,3661.87142,5313.67129
20191230T160316717797,101,4,maximum-range,-1,100, 2020-07-09 09:01:12,18648.47521,551.735903,40,60,4680.095265,7532.946374
20191230T160316717797,102,1,maximum-range,-1,100, 2020-07-09 09:10:26,20221.48615,625.052925,14,86,1417.63359,1906.671473
20191230T160316717797,102,2,maximum-range,-1,100, 2020-07-09 09:20:53,18645.79994,678.053201,35,65,3857.599028,7557.657023
20191230T160316717797,102,3,maximum-range,-1,100, 2020-07-09 09:32:14,17487.74779,538.406421,48,52,4615.492507,9476.354005
20191230T160316717797,102,4,maximum-range,-1,100, 2020-07-09 09:41:15,16871.76581,600.865124,64,36,5952.133568,16733.86675
20191230T160316717797,103,1,maximum-range,-1,100, 2020-07-09 09:51:19,20222.50059,624.075521,14,86,1331.38492,1574.207198
20191230T160316717797,103,2,maximum-range,-1,100, 2020-07-09 10:01:45,18619.0876,648.165334,35,65,3775.114053,7740.260554
20191230T160316717797,103,3,maximum-range,-1,100, 2020-07-09 10:12:35,17366.13092,481.046408,48,52,4493.87564,10194.59537
20191230T160316717797,103,4,maximum-range,-1,100, 2020-07-09 10:20:39,16872.73654,608.580504,54,46,4809.546118,11784.88137
20191230T160316717797,104,1,maximum-range,-1,100, 2020-07-09 10:30:51,20222.50059,655.502504,14,86,1331.38492,1574.207198
20191230T160316717797,104,2,maximum-range,-1,100, 2020-07-09 10:41:48,18619.0876,647.507367,35,65,3775.114053,7740.260554
20191230T160316717797,104,3,maximum-range,-1,100, 2020-07-09 10:52:37,17366.13092,461.839596,48,52,4493.87564,10191.92806
20191230T160316717797,104,4,maximum-range,-1,100, 2020-07-09 11:00:22,16872.73654,614.067524,54,46,4809.546118,11784.88137
20191230T161653345275,101,1,maximum-range,-1,100, 2020-07-09 11:10:39,21675.86891,584.250715,10,90,1386.393978,1884.182195
20191230T161653345275,101,2,maximum-range,-1,100, 2020-07-09 11:20:25,19727.41885,710.619674,22,78,2025.247662,3409.984815
20191230T161653345275,101,3,maximum-range,-1,100, 2020-07-09 11:32:17,19619.62889,782.396113,23,77,2070,3288.186368
20191230T161653345275,101,4,maximum-range,-1,100, 2020-07-09 11:45:22,19219.9031,574.800657,46,54,5943.477419,14343.22219
20191230T161653345275,102,1,maximum-range,-1,100, 2020-07-09 11:54:59,20489.77186,760.22651,20,80,2707.889118,3480.740596
20191230T161653345275,102,2,maximum-range,-1,100, 2020-07-09 12:07:41,19305.34283,1049.363518,24,76,2130,3505.840523
20191230T161653345275,102,3,maximum-range,-1,100, 2020-07-09 12:25:13,17435.48701,827.826834,54,46,5437.46511,10969.62884
20191230T161653345275,102,4,maximum-range,-1,100, 2020-07-09 12:39:03,16259.89053,504.176913,69,31,6345.975094,20431.30617
20191230T161653345275,103,1,maximum-range,-1,100, 2020-07-09 12:47:31,19927.94643,742.765701,20,80,2094.326217,2087.9107
20191230T161653345275,103,2,maximum-range,-1,100, 2020-07-09 12:59:56,19305.34283,1013.218105,24,76,2130,3979.658251
20191230T161653345275,103,3,maximum-range,-1,100, 2020-07-09 13:16:51,17195.91588,793.311985,53,47,5102.009057,10728.51984
20191230T161653345275,103,4,maximum-range,-1,100, 2020-07-09 13:30:07,16355.21273,505.163792,69,31,6443.852133,18778.12595
20191230T161653345275,104,1,maximum-range,-1,100, 2020-07-09 13:38:36,19927.94643,738.186742,20,80,2094.326217,2087.9107
20191230T161653345275,104,2,maximum-range,-1,100, 2020-07-09 13:50:56,19305.34283,998.483091,24,76,2130,3979.658251
20191230T161653345275,104,3,maximum-range,-1,100, 2020-07-09 14:07:36,17195.91588,776.615377,53,47,5102.009057,10728.51984
20191230T161653345275,104,4,maximum-range,-1,100, 2020-07-09 14:20:36,16355.21273,505.56508,69,31,6443.852133,18778.12595
20191230T162058887701,101,1,maximum-range,-1,100, 2020-07-09 14:29:06,22570.3554,392.76168,6,94,711.660262,561.908858
20191230T162058887701,101,2,maximum-range,-1,100, 2020-07-09 14:35:39,20685.6758,380.533996,20,80,2347.880182,4322.37607
20191230T162058887701,101,3,maximum-range,-1,100, 2020-07-09 14:42:02,20014.64493,566.086946,26,74,3253.588946,5444.775882
20191230T162058887701,101,4,maximum-range,-1,100, 2020-07-09 14:51:30,19105.49597,737.641439,33,67,3897.495936,10355.53333
20191230T162058887701,102,1,maximum-range,-1,100, 2020-07-09 15:03:50,20704.92262,587.215324,20,80,2635.262714,2502.841148
20191230T162058887701,102,2,maximum-range,-1,100, 2020-07-09 15:13:39,19563.90238,559.957525,25,75,2756.857104,3569.871599
20191230T162058887701,102,3,maximum-range,-1,100, 2020-07-09 15:23:01,17741.05832,689.322927,39,61,3499.661646,8826.183717
20191230T162058887701,102,4,maximum-range,-1,100, 2020-07-09 15:34:32,17148.15682,838.885016,47,53,4170,10776.72612
20191230T162058887701,103,1,maximum-range,-1,100, 2020-07-09 15:48:35,20771.19155,587.992228,20,80,2702.335665,2488.093825
20191230T162058887701,103,2,maximum-range,-1,100, 2020-07-09 15:58:25,18816.33564,518.050868,32,68,3204.377967,5020.277534
20191230T162058887701,103,3,maximum-range,-1,100, 2020-07-09 16:07:05,17570.79919,661.39044,43,57,4047.176035,8967.944381
20191230T162058887701,103,4,maximum-range,-1,100, 2020-07-09 16:18:09,17044.44248,770.959837,48,52,4280.98806,11321.16042
20191230T162058887701,104,1,maximum-range,-1,100, 2020-07-09 16:31:03,20771.19155,595.45472,20,80,2702.335665,2488.093825
20191230T162058887701,104,2,maximum-range,-1,100, 2020-07-09 16:41:00,18816.33564,513.383271,32,68,3204.377967,5020.277534
20191230T162058887701,104,3,maximum-range,-1,100, 2020-07-09 16:49:36,17570.79919,673.685666,43,57,4047.176035,8967.944381
20191230T162058887701,104,4,maximum-range,-1,100, 2020-07-09 17:00:52,17044.44248,787.7584,48,52,4280.98806,11321.16042
20191230T162504128235,101,1,maximum-range,-1,100, 2020-07-09 17:14:03,21371.68167,457.316558,5,95,745.323826,1324.132971
20191230T162504128235,101,2,maximum-range,-1,100, 2020-07-09 17:21:41,19031.71101,521.625031,22,78,2547.685161,5148.189081
20191230T162504128235,101,3,maximum-range,-1,100, 2020-07-09 17:30:25,18228.9518,697.787839,24,76,2170.674355,4319.843295
20191230T162504128235,101,4,maximum-range,-1,100, 2020-07-09 17:42:04,17109.65473,752.377572,37,63,3330,8493.680599
20191230T162504128235,102,1,maximum-range,-1,100, 2020-07-09 17:54:39,19489.04661,680.461781,17,83,1667.468024,2229.270538
20191230T162504128235,102,2,maximum-range,-1,100, 2020-07-09 18:06:01,17840.01912,630.130074,35,65,3418.450503,5734.361292
20191230T162504128235,102,3,maximum-range,-1,100, 2020-07-09 18:16:34,16873.50017,750.735773,39,61,3510,8094.021014
20191230T162504128235,102,4,maximum-range,-1,100, 2020-07-09 18:29:07,16396.98205,808.223051,50,50,4547.939041,11713.65371
20191230T162504128235,103,1,maximum-range,-1,100, 2020-07-09 18:42:38,19489.04661,673.762734,17,83,1667.468024,2148.619815
20191230T162504128235,103,2,maximum-range,-1,100, 2020-07-09 18:53:53,17843.21812,625.569711,33,67,2990.044921,4436.010554
20191230T162504128235,103,3,maximum-range,-1,100, 2020-07-09 19:04:21,16821.78498,752.067437,41,59,3746.392037,8921.672434
20191230T162504128235,103,4,maximum-range,-1,100, 2020-07-09 19:16:56,16609.78979,961.671037,44,56,3870,10991.34294
20191230T162504128235,104,1,maximum-range,-1,100, 2020-07-09 19:33:01,19489.04661,692.286322,17,83,1667.468024,2148.619815
20191230T162504128235,104,2,maximum-range,-1,100, 2020-07-09 19:44:35,17843.21812,690.359499,33,67,2990.044921,4436.010554
20191230T162504128235,104,3,maximum-range,-1,100, 2020-07-09 19:56:07,16821.78498,814.120321,41,59,3746.392037,8921.672434
20191230T162504128235,104,4,maximum-range,-1,100, 2020-07-09 20:09:44,16609.78979,1018.78719,44,56,3870,10991.34294
20191230T165217106753,101,1,maximum-range,-1,100, 2020-07-09 20:26:46,21321.24986,431.322037,10,90,1160.450109,1243.129346
20191230T165217106753,101,2,maximum-range,-1,100, 2020-07-09 20:33:58,20545.90536,522.877549,19,81,2283.35413,4168.80222
20191230T165217106753,101,3,maximum-range,-1,100, 2020-07-09 20:42:43,19507.43044,696.947989,29,71,3301.191496,5688.660733
20191230T165217106753,101,4,maximum-range,-1,100, 2020-07-09 20:54:22,19105.30888,891.100098,50,50,6226.714213,14514.96914
20191230T165217106753,102,1,maximum-range,-1,100, 2020-07-09 21:09:16,20510.25131,645.887435,18,82,1954.078593,2131.110972
20191230T165217106753,102,2,maximum-range,-1,100, 2020-07-09 21:20:04,18320.31379,553.26931,35,65,3242.654829,5438.855706
20191230T165217106753,102,3,maximum-range,-1,100, 2020-07-09 21:29:20,17448.16375,657.165835,51,49,4722.736088,11705.31298
20191230T165217106753,102,4,maximum-range,-1,100, 2020-07-09 21:40:20,17083.3632,807.63789,54,46,4740,14617.96719
20191230T165217106753,103,1,maximum-range,-1,100, 2020-07-09 21:53:50,20523.09061,638.75483,16,84,1620.64476,1804.898098
20191230T165217106753,103,2,maximum-range,-1,100, 2020-07-09 22:04:31,18489.69386,593.963237,32,68,2851.047348,5570.468022
20191230T165217106753,103,3,maximum-range,-1,100, 2020-07-09 22:14:27,17432.525,652.152858,51,49,4722.736088,12270.33674
20191230T165217106753,103,4,maximum-range,-1,100, 2020-07-09 22:25:22,17003.21918,636.556964,62,38,5460,15031.45564
20191230T165217106753,104,1,maximum-range,-1,100, 2020-07-09 22:36:02,20523.09061,676.151122,16,84,1620.64476,1804.898098
20191230T165217106753,104,2,maximum-range,-1,100, 2020-07-09 22:47:20,18489.69386,581.695287,32,68,2851.047348,5570.468022
20191230T165217106753,104,3,maximum-range,-1,100, 2020-07-09 22:57:04,17432.525,647.733101,51,49,4722.736088,12270.33674
20191230T165217106753,104,4,maximum-range,-1,100, 2020-07-09 23:07:55,17003.21918,637.577008,62,38,5460,15031.45564
20191118T122820306867,101,1,maximum-range,-1,50, 2020-07-09 23:18:36,5488.802327,46.879376,4,46,513.913188,429.64939
20191118T122820306867,101,2,maximum-range,-1,50, 2020-07-09 23:19:23,5142.304944,23.696693,12,38,1050,1290.863266
20191118T122820306867,101,3,maximum-range,-1,50, 2020-07-09 23:19:48,5110.507007,18.829254,12,38,1050,2134.864543
20191118T122820306867,101,4,maximum-range,-1,50, 2020-07-09 23:20:08,5110.507007,24.892033,12,38,960,1635.699422
20191118T122820306867,102,1,maximum-range,-1,50, 2020-07-09 23:20:34,5172.21776,39.151711,7,43,630,428.236778
20191118T122820306867,102,2,maximum-range,-1,50, 2020-07-09 23:21:14,5110.507007,13.736651,12,38,1050,1376.447442
20191118T122820306867,102,3,maximum-range,-1,50, 2020-07-09 23:21:29,5110.507007,18.928296,12,38,1050,1968.808508
20191118T122820306867,102,4,maximum-range,-1,50, 2020-07-09 23:21:49,5110.507007,24.219268,12,38,1080,2033.10842
20191118T122820306867,103,1,maximum-range,-1,50, 2020-07-09 23:22:14,5172.21776,41.401436,7,43,630,468.465838
20191118T122820306867,103,2,maximum-range,-1,50, 2020-07-09 23:22:57,5110.507007,13.941618,12,38,1080,1312.329739
20191118T122820306867,103,3,maximum-range,-1,50, 2020-07-09 23:23:12,5110.507007,19.040739,12,38,1080,1725.225296
20191118T122820306867,103,4,maximum-range,-1,50, 2020-07-09 23:23:32,5110.507007,24.584763,12,38,1080,1968.766107
20191118T122820306867,104,1,maximum-range,-1,50, 2020-07-09 23:23:57,5172.21776,41.293762,7,43,630,468.465838
20191118T122820306867,104,2,maximum-range,-1,50, 2020-07-09 23:24:40,5110.507007,13.848204,12,38,1080,1312.329739
20191118T122820306867,104,3,maximum-range,-1,50, 2020-07-09 23:24:54,5110.507007,19.293215,12,38,1080,1725.225296
20191118T122820306867,104,4,maximum-range,-1,50, 2020-07-09 23:25:15,5110.507007,24.124317,12,38,1080,1968.766107
20191118T122949122725,101,1,maximum-range,-1,50, 2020-07-09 23:25:40,5392.532385,37.554937,4,46,360.681019,148.070089
20191118T122949122725,101,2,maximum-range,-1,50, 2020-07-09 23:26:19,5200.333572,75.987146,6,44,540,710.174547
20191118T122949122725,101,3,maximum-range,-1,50, 2020-07-09 23:27:36,5173.911271,112.426562,7,43,630,851.262032
20191118T122949122725,101,4,maximum-range,-1,50, 2020-07-09 23:29:29,4883.430891,103.966316,22,28,1970.19195,4075.981401
20191118T122949122725,102,1,maximum-range,-1,50, 2020-07-09 23:31:14,5203.201963,36.247461,7,43,600,391.235054
20191118T122949122725,102,2,maximum-range,-1,50, 2020-07-09 23:31:51,5198.580757,58.365783,14,36,1200,1272.121829
20191118T122949122725,102,3,maximum-range,-1,50, 2020-07-09 23:32:51,4927.348637,74.78196,24,26,2190.866559,4559.991204
20191118T122949122725,102,4,maximum-range,-1,50, 2020-07-09 23:34:07,4797.543698,27.247148,25,25,2130,5739.147249
20191118T122949122725,103,1,maximum-range,-1,50, 2020-07-09 23:34:36,5198.926741,35.266453,7,43,600,332.692955
20191118T122949122725,103,2,maximum-range,-1,50, 2020-07-09 23:35:12,5173.911271,70.233328,7,43,630,596.084535
20191118T122949122725,103,3,maximum-range,-1,50, 2020-07-09 23:36:23,4927.348637,74.764681,24,26,2190.866559,4607.279459
20191118T122949122725,103,4,maximum-range,-1,50, 2020-07-09 23:37:40,4834.453669,35.137827,25,25,2130,6581.508452
20191118T122949122725,104,1,maximum-range,-1,50, 2020-07-09 23:38:17,5198.926741,34.811902,7,43,600,332.692955
20191118T122949122725,104,2,maximum-range,-1,50, 2020-07-09 23:38:52,5173.911271,70.478914,7,43,630,596.084535
20191118T122949122725,104,3,maximum-range,-1,50, 2020-07-09 23:40:04,4927.348637,75.069771,24,26,2190.866559,4607.279459
20191118T122949122725,104,4,maximum-range,-1,50, 2020-07-09 23:41:20,4834.453669,35.45865,25,25,2130,6581.508452
20191118T123118221785,101,1,maximum-range,-1,50, 2020-07-09 23:41:57,5114.305437,42.391419,5,45,450,402.992543
20191118T123118221785,101,2,maximum-range,-1,50, 2020-07-09 23:42:41,4939.020156,82.525657,10,40,900,933.675652
20191118T123118221785,101,3,maximum-range,-1,50, 2020-07-09 23:44:04,5004.375728,37.77339,17,33,1500,3201.136399
20191118T123118221785,101,4,maximum-range,-1,50, 2020-07-09 23:44:43,4961.739545,29.621123,17,33,1530,3345.984406
20191118T123118221785,102,1,maximum-range,-1,50, 2020-07-09 23:45:14,5028.69819,39.75652,7,43,630,426.790217
20191118T123118221785,102,2,maximum-range,-1,50, 2020-07-09 23:45:55,4961.739545,17.502331,17,33,1530,2044.20884
20191118T123118221785,102,3,maximum-range,-1,50, 2020-07-09 23:46:13,4961.739545,23.184329,17,33,1530,2566.626161
20191118T123118221785,102,4,maximum-range,-1,50, 2020-07-09 23:46:38,4961.739545,29.591392,17,33,1530,3306.711386
20191118T123118221785,103,1,maximum-range,-1,50, 2020-07-09 23:47:09,5025.869731,38.750337,9,41,881.523952,551.385422
20191118T123118221785,103,2,maximum-range,-1,50, 2020-07-09 23:47:48,5032.412374,40.889075,17,33,1556.050797,1819.310304
20191118T123118221785,103,3,maximum-range,-1,50, 2020-07-09 23:48:30,4961.739545,23.325399,17,33,1530,3384.077483
20191118T123118221785,103,4,maximum-range,-1,50, 2020-07-09 23:48:55,4961.739545,29.581345,17,33,1530,3213.075482
20191118T123118221785,104,1,maximum-range,-1,50, 2020-07-09 23:49:26,5025.869731,38.948783,9,41,881.523952,551.385422
20191118T123118221785,104,2,maximum-range,-1,50, 2020-07-09 23:50:06,5032.412374,40.597171,17,33,1556.050797,1819.310304
20191118T123118221785,104,3,maximum-range,-1,50, 2020-07-09 23:50:48,4961.739545,23.46299,17,33,1530,3384.077483
20191118T123118221785,104,4,maximum-range,-1,50, 2020-07-09 23:51:13,4961.739545,30.191458,17,33,1530,3213.075482
20191118T123246160894,101,1,maximum-range,-1,50, 2020-07-09 23:51:44,5192.759271,42.234121,5,45,450,283.088521
20191118T123246160894,101,2,maximum-range,-1,50, 2020-07-09 23:52:27,5114.023213,23.930492,16,34,1423.940942,1536.248852
20191118T123246160894,101,3,maximum-range,-1,50, 2020-07-09 23:52:52,5100.082271,22.872578,16,34,1380,2220.721569
20191118T123246160894,101,4,maximum-range,-1,50, 2020-07-09 23:53:16,5100.082271,29.518498,16,34,1380,2692.486734
20191118T123246160894,102,1,maximum-range,-1,50, 2020-07-09 23:53:47,5077.307258,35.250232,10,40,900,558.714452
20191118T123246160894,102,2,maximum-range,-1,50, 2020-07-09 23:54:23,5100.082271,16.581357,16,34,1440,2452.055791
20191118T123246160894,102,3,maximum-range,-1,50, 2020-07-09 23:54:41,5100.082271,22.623234,16,34,1440,2576.185045
20191118T123246160894,102,4,maximum-range,-1,50, 2020-07-09 23:55:05,5100.082271,29.224483,16,34,1440,2867.761341
20191118T123246160894,103,1,maximum-range,-1,50, 2020-07-09 23:55:35,5077.307258,35.44981,10,40,900,549.021577
20191118T123246160894,103,2,maximum-range,-1,50, 2020-07-09 23:56:12,5100.082271,16.054481,16,34,1440,2482.884546
20191118T123246160894,103,3,maximum-range,-1,50, 2020-07-09 23:56:29,5100.082271,22.666493,16,34,1440,2583.780373
20191118T123246160894,103,4,maximum-range,-1,50, 2020-07-09 23:56:53,5100.082271,29.23932,16,34,1440,2992.498714
20191118T123246160894,104,1,maximum-range,-1,50, 2020-07-09 23:57:23,5077.307258,34.94249,10,40,900,549.021577
20191118T123246160894,104,2,maximum-range,-1,50, 2020-07-09 23:57:59,5100.082271,16.321051,16,34,1440,2482.884546
20191118T123246160894,104,3,maximum-range,-1,50, 2020-07-09 23:58:17,5100.082271,22.812843,16,34,1440,2583.780373
20191118T123246160894,104,4,maximum-range,-1,50, 2020-07-09 23:58:41,5100.082271,29.034505,16,34,1440,2992.498714
20191118T152913966760,101,1,maximum-range,-1,50, 2020-07-09 23:59:11,5842.495376,37.185888,4,46,360,421.976278
20191118T152913966760,101,2,maximum-range,-1,50, 2020-07-09 23:59:49,5526.643346,75.766594,9,41,827.077256,1032.770829
20191118T152913966760,101,3,maximum-range,-1,50, 2020-07-10 00:01:06,5192.193292,38.439373,21,29,1830,2741.605767
20191118T152913966760,101,4,maximum-range,-1,50, 2020-07-10 00:01:46,5161.557373,26.93578,21,29,1830,3335.386961
20191118T152913966760,102,1,maximum-range,-1,50, 2020-07-10 00:02:14,5612.768953,37.508447,7,43,630,438.832933
20191118T152913966760,102,2,maximum-range,-1,50, 2020-07-10 00:02:53,5222.857575,55.194109,17,33,1530,2587.794049
20191118T152913966760,102,3,maximum-range,-1,50, 2020-07-10 00:03:49,5161.557373,20.566167,21,29,1830,3583.763571
20191118T152913966760,102,4,maximum-range,-1,50, 2020-07-10 00:04:11,5161.557373,26.479084,21,29,1860,4465.416921
20191118T152913966760,103,1,maximum-range,-1,50, 2020-07-10 00:04:39,5561.720327,34.208793,9,41,862.154237,746.495997
20191118T152913966760,103,2,maximum-range,-1,50, 2020-07-10 00:05:14,5239.78732,54.811469,17,33,1511.868917,2082.597131
20191118T152913966760,103,3,maximum-range,-1,50, 2020-07-10 00:06:10,5161.557373,21.176084,21,29,1890,3720.061121
20191118T152913966760,103,4,maximum-range,-1,50, 2020-07-10 00:06:33,5161.557373,26.830327,21,29,1860,4550.464538
20191118T152913966760,104,1,maximum-range,-1,50, 2020-07-10 00:07:01,5561.720327,33.937098,9,41,862.154237,746.495997
20191118T152913966760,104,2,maximum-range,-1,50, 2020-07-10 00:07:36,5239.78732,54.922516,17,33,1511.868917,2082.597131
20191118T152913966760,104,3,maximum-range,-1,50, 2020-07-10 00:08:32,5161.557373,20.595587,21,29,1890,3720.061121
20191118T152913966760,104,4,maximum-range,-1,50, 2020-07-10 00:08:54,5161.557373,26.629378,21,29,1860,4550.464538
20191118T123534617288,101,1,maximum-range,-1,50, 2020-07-10 00:09:22,5463.454533,44.879343,6,44,540,696.745774
20191118T123534617288,101,2,maximum-range,-1,50, 2020-07-10 00:10:08,5278.841521,79.136348,12,38,1020,1038.444697
20191118T123534617288,101,3,maximum-range,-1,50, 2020-07-10 00:11:28,5191.05761,25.371205,17,33,1530,2590.72996
20191118T123534617288,101,4,maximum-range,-1,50, 2020-07-10 00:11:55,5191.05761,32.833971,17,33,1500,3157.191974
20191118T123534617288,102,1,maximum-range,-1,50, 2020-07-10 00:12:29,5350.770657,38.926418,9,41,821.578724,519.252809
20191118T123534617288,102,2,maximum-range,-1,50, 2020-07-10 00:13:09,5191.05761,19.051404,17,33,1500,1794.546743
20191118T123534617288,102,3,maximum-range,-1,50, 2020-07-10 00:13:29,5191.05761,26.111359,17,33,1530,2659.387833
20191118T123534617288,102,4,maximum-range,-1,50, 2020-07-10 00:13:57,5191.05761,32.893677,17,33,1530,2790.19565
20191118T123534617288,103,1,maximum-range,-1,50, 2020-07-10 00:14:31,5350.770657,40.090803,9,41,821.578724,498.897871
20191118T123534617288,103,2,maximum-range,-1,50, 2020-07-10 00:15:12,5191.05761,19.005395,17,33,1530,1926.987549
20191118T123534617288,103,3,maximum-range,-1,50, 2020-07-10 00:15:32,5191.05761,25.643236,17,33,1530,2015.906503
20191118T123534617288,103,4,maximum-range,-1,50, 2020-07-10 00:15:59,5191.05761,33.287351,17,33,1530,2884.662322
20191118T123534617288,104,1,maximum-range,-1,50, 2020-07-10 00:16:34,5350.770657,39.729113,9,41,821.578724,498.897871
20191118T123534617288,104,2,maximum-range,-1,50, 2020-07-10 00:17:15,5191.05761,19.145401,17,33,1530,1926.987549
20191118T123534617288,104,3,maximum-range,-1,50, 2020-07-10 00:17:35,5191.05761,26.01865,17,33,1530,2015.906503
